model,target_end_date,scale,rel_wis
LANL-GrowthRate,2021-08-21,natural,0.9023887088854716
MIT_CovidAnalytics-DELPHI,2021-08-21,natural,0.5562343078673708
MOCOS-agent1,2021-08-21,natural,0.7976455722444769
MUNI-ARIMA,2021-08-21,natural,1.0341374503080627
MUNI_DMS-SEIAR,2021-08-21,natural,1.0129848576498304
RobertWalraven-ESG,2021-08-21,natural,0.9532206688323529
UB-BSLCoV,2021-08-21,natural,1.769804646633575
UMass-MechBayes,2021-08-21,natural,1.0169312414887206
UNED-PreCoV2,2021-08-21,natural,1.5480778851797978
USC-SIkJalpha,2021-08-21,natural,1.3393673489063032
UpgUmibUsi-MultiBayes,2021-08-21,natural,2.7959133508357827
epiMOX-SUIHTER,2021-08-21,natural,2.412338504661641
epiforecasts-EpiExpert,2021-08-21,natural,1.905708094398588
epiforecasts-EpiExpert_Rt,2021-08-21,natural,4.812622013535076
epiforecasts-EpiExpert_direct,2021-08-21,natural,1.068024541926538
epiforecasts-EpiNow2,2021-08-21,natural,2.440128542214118
itwm-dSEIR,2021-08-21,natural,3.0880568111232707
EuroCOVIDhub-baseline,2021-08-28,log,2.161138326276607
EuroCOVIDhub-ensemble,2021-08-28,log,1
FIAS_FZJ-Epi1Ger,2021-08-28,log,1.6989679593315035
HZI-AgeExtendedSEIR,2021-08-28,log,0.8474124602377245
ICM-agentModel,2021-08-28,log,5.392190191825053
IEM_Health-CovidProject,2021-08-28,log,1.1732479763829973
ILM-EKF,2021-08-28,log,1.2635890235231833
ITWW-county_repro,2021-08-28,log,0.8727865968424906
Imperial-DeCa,2021-08-28,log,1.4099897059345328
Imperial-RtI0,2021-08-28,log,2.707013545259676
Imperial-sbkp,2021-08-28,log,2.087227218442423
Karlen-pypm,2021-08-28,log,1.448183612864953
LANL-GrowthRate,2021-08-28,log,1.1192958378261313
MIT_CovidAnalytics-DELPHI,2021-08-28,log,1.7158607050056407
MOCOS-agent1,2021-08-28,log,0.6959610788435248
MUNI-ARIMA,2021-08-28,log,1.5585942478192787
MUNI_DMS-SEIAR,2021-08-28,log,1.8765216816185388
RobertWalraven-ESG,2021-08-28,log,1.4800392474670234
UB-BSLCoV,2021-08-28,log,0.7585180291344995
UMass-MechBayes,2021-08-28,log,0.929811464428452
UNED-PreCoV2,2021-08-28,log,1.5001271848854558
USC-SIkJalpha,2021-08-28,log,1.3751250812837936
UpgUmibUsi-MultiBayes,2021-08-28,log,2.305050359543255
epiMOX-SUIHTER,2021-08-28,log,0.3981523093396383
epiforecasts-EpiExpert,2021-08-28,log,1.6293338564310595
epiforecasts-EpiExpert_Rt,2021-08-28,log,2.8671109080797255
epiforecasts-EpiExpert_direct,2021-08-28,log,0.8019968216494027
epiforecasts-EpiNow2,2021-08-28,log,1.4883476869612888
itwm-dSEIR,2021-08-28,log,1.9852117084245808
EuroCOVIDhub-baseline,2021-08-28,natural,1.3163261540744216
EuroCOVIDhub-ensemble,2021-08-28,natural,1
FIAS_FZJ-Epi1Ger,2021-08-28,natural,2.0396446326352233
HZI-AgeExtendedSEIR,2021-08-28,natural,0.6501380804096879
ICM-agentModel,2021-08-28,natural,12.052119206961303
IEM_Health-CovidProject,2021-08-28,natural,0.9090018796047128
ILM-EKF,2021-08-28,natural,1.6367070026629085
ITWW-county_repro,2021-08-28,natural,1.052362537162863
Imperial-DeCa,2021-08-28,natural,1.3803411664621328
Imperial-RtI0,2021-08-28,natural,2.276660402290165
Imperial-sbkp,2021-08-28,natural,2.341267684024809
Karlen-pypm,2021-08-28,natural,1.3410902275481738
LANL-GrowthRate,2021-08-28,natural,0.8061201007459552
MIT_CovidAnalytics-DELPHI,2021-08-28,natural,0.885463312305309
MOCOS-agent1,2021-08-28,natural,0.7483256373275158
MUNI-ARIMA,2021-08-28,natural,1.023676325314663
MUNI_DMS-SEIAR,2021-08-28,natural,1.5647361191330087
RobertWalraven-ESG,2021-08-28,natural,0.9939036916035706
UB-BSLCoV,2021-08-28,natural,1.7312370126742262
UMass-MechBayes,2021-08-28,natural,1.0830568661109545
UNED-PreCoV2,2021-08-28,natural,1.3339882007816282
USC-SIkJalpha,2021-08-28,natural,1.7203040873287594
UpgUmibUsi-MultiBayes,2021-08-28,natural,1.9674197300449299
epiMOX-SUIHTER,2021-08-28,natural,0.37535972045068977
epiforecasts-EpiExpert,2021-08-28,natural,2.2877488652585747
epiforecasts-EpiExpert_Rt,2021-08-28,natural,4.421729494765882
epiforecasts-EpiExpert_direct,2021-08-28,natural,0.8407587822947652
epiforecasts-EpiNow2,2021-08-28,natural,2.0149879024885107
itwm-dSEIR,2021-08-28,natural,2.794944035659183
EuroCOVIDhub-baseline,2021-09-04,log,2.8392582232240864
EuroCOVIDhub-ensemble,2021-09-04,log,1
FIAS_FZJ-Epi1Ger,2021-09-04,log,1.5229648225495849
HZI-AgeExtendedSEIR,2021-09-04,log,1.2922600205242958
ICM-agentModel,2021-09-04,log,4.815283040499297
IEM_Health-CovidProject,2021-09-04,log,1.6631901793578852
ILM-EKF,2021-09-04,log,1.2508508405315883
ITWW-county_repro,2021-09-04,log,0.7290540426178677
Karlen-pypm,2021-09-04,log,1.488706245536197
LANL-GrowthRate,2021-09-04,log,1.5231695960785547
MIT_CovidAnalytics-DELPHI,2021-09-04,log,2.972219376959463
MOCOS-agent1,2021-09-04,log,0.7994311438277448
MUNI-ARIMA,2021-09-04,log,2.0217529834539443
MUNI_DMS-SEIAR,2021-09-04,log,1.234096953730334
RobertWalraven-ESG,2021-09-04,log,1.7225547981655462
UB-BSLCoV,2021-09-04,log,2.4967364871705433
UMass-MechBayes,2021-09-04,log,1.1382064854554912
UNED-PreCoV2,2021-09-04,log,2.7983376398786888
USC-SIkJalpha,2021-09-04,log,1.300071008653823
UpgUmibUsi-MultiBayes,2021-09-04,log,2.0861144457135814
epiMOX-SUIHTER,2021-09-04,log,1.2973834007397331
epiforecasts-EpiExpert,2021-09-04,log,1.552411708099054
epiforecasts-EpiExpert_Rt,2021-09-04,log,2.5075802052430842
epiforecasts-EpiExpert_direct,2021-09-04,log,1.1332905012283192
epiforecasts-EpiNow2,2021-09-04,log,1.5688067756659023
itwm-dSEIR,2021-09-04,log,1.63967191879342
EuroCOVIDhub-baseline,2021-09-04,natural,1.8022309457552612
EuroCOVIDhub-ensemble,2021-09-04,natural,1
FIAS_FZJ-Epi1Ger,2021-09-04,natural,2.2811715314763266
HZI-AgeExtendedSEIR,2021-09-04,natural,0.9946811613867355
ICM-agentModel,2021-09-04,natural,11.477975244961284
IEM_Health-CovidProject,2021-09-04,natural,1.3008387044446363
ILM-EKF,2021-09-04,natural,1.2816006633563228
ITWW-county_repro,2021-09-04,natural,0.8668999158109298
Karlen-pypm,2021-09-04,natural,1.4801341555444987
LANL-GrowthRate,2021-09-04,natural,1.0926059605239382
MIT_CovidAnalytics-DELPHI,2021-09-04,natural,1.698303319169197
MOCOS-agent1,2021-09-04,natural,0.9731620734795872
MUNI-ARIMA,2021-09-04,natural,1.2619402812983047
MUNI_DMS-SEIAR,2021-09-04,natural,0.8993450916695988
RobertWalraven-ESG,2021-09-04,natural,1.2683788761238746
UB-BSLCoV,2021-09-04,natural,7.636739176993049
UMass-MechBayes,2021-09-04,natural,1.4342220779498516
UNED-PreCoV2,2021-09-04,natural,2.1717436991736823
USC-SIkJalpha,2021-09-04,natural,1.7741146461694426
UpgUmibUsi-MultiBayes,2021-09-04,natural,2.1362261174084347
epiMOX-SUIHTER,2021-09-04,natural,1.3652783723142197
epiforecasts-EpiExpert,2021-09-04,natural,2.0965579642991994
epiforecasts-EpiExpert_Rt,2021-09-04,natural,3.892114196820947
epiforecasts-EpiExpert_direct,2021-09-04,natural,1.2671779178676412
epiforecasts-EpiNow2,2021-09-04,natural,2.0583466464499005
itwm-dSEIR,2021-09-04,natural,2.636226011612765
EuroCOVIDhub-baseline,2021-09-11,log,2.6685544700925976
EuroCOVIDhub-ensemble,2021-09-11,log,1
FIAS_FZJ-Epi1Ger,2021-09-11,log,1.3292721020013993
HZI-AgeExtendedSEIR,2021-09-11,log,1.4012141430390634
ICM-agentModel,2021-09-11,log,4.251590396098006
IEM_Health-CovidProject,2021-09-11,log,2.2937912045148643
ILM-EKF,2021-09-11,log,1.2011884916867035
ITWW-county_repro,2021-09-11,log,0.8050646588004015
Imperial-DeCa,2021-09-11,log,1.1422515256133081
Imperial-RtI0,2021-09-11,log,2.002429585203657
Imperial-sbkp,2021-09-11,log,2.1774966639444564
Karlen-pypm,2021-09-11,log,1.3953389819887696
LANL-GrowthRate,2021-09-11,log,1.9466055751608484
MIT_CovidAnalytics-DELPHI,2021-09-11,log,3.7090779019423357
MOCOS-agent1,2021-09-11,log,0.8596917673013172
MUNI-ARIMA,2021-09-11,log,2.164632623514239
MUNI_DMS-SEIAR,2021-09-11,log,1.7222364273330877
RobertWalraven-ESG,2021-09-11,log,1.903357161097354
UB-BSLCoV,2021-09-11,log,3.3218330582049274
UMass-MechBayes,2021-09-11,log,1.3494727349711966
UNED-PreCoV2,2021-09-11,log,1.0047986592622544
USC-SIkJalpha,2021-09-11,log,1.1996606154908676
UpgUmibUsi-MultiBayes,2021-09-11,log,2.168797707481128
epiMOX-SUIHTER,2021-09-11,log,0.9297309028579727
epiforecasts-EpiExpert,2021-09-11,log,1.4756270042364221
epiforecasts-EpiExpert_Rt,2021-09-11,log,2.640876554660575
epiforecasts-EpiExpert_direct,2021-09-11,log,1.1385400366814604
epiforecasts-EpiNow2,2021-09-11,log,1.4713479304435824
itwm-dSEIR,2021-09-11,log,1.8007981361140892
EuroCOVIDhub-baseline,2021-09-11,natural,1.877331772784159
EuroCOVIDhub-ensemble,2021-09-11,natural,1
FIAS_FZJ-Epi1Ger,2021-09-11,natural,2.048364323370458
HZI-AgeExtendedSEIR,2021-09-11,natural,1.1218466517480137
ICM-agentModel,2021-09-11,natural,7.572004452951702
IEM_Health-CovidProject,2021-09-11,natural,2.107449344465247
ILM-EKF,2021-09-11,natural,1.3405247468980717
ITWW-county_repro,2021-09-11,natural,1.059417095549661
Imperial-DeCa,2021-09-11,natural,1.105633006953928
Imperial-RtI0,2021-09-11,natural,1.9622044550061188
Imperial-sbkp,2021-09-11,natural,2.6385211069389434
Karlen-pypm,2021-09-11,natural,1.4035650129435413
LANL-GrowthRate,2021-09-11,natural,1.4201842451428124
MIT_CovidAnalytics-DELPHI,2021-09-11,natural,2.313983932889406
MOCOS-agent1,2021-09-11,natural,0.9984252239769262
MUNI-ARIMA,2021-09-11,natural,1.5643385729151276
MUNI_DMS-SEIAR,2021-09-11,natural,0.9433287471822314
RobertWalraven-ESG,2021-09-11,natural,1.5653044832925544
UB-BSLCoV,2021-09-11,natural,8.470559876950611
UMass-MechBayes,2021-09-11,natural,1.431411736908593
UNED-PreCoV2,2021-09-11,natural,1.1984432896765507
USC-SIkJalpha,2021-09-11,natural,1.3778308443255824
UpgUmibUsi-MultiBayes,2021-09-11,natural,2.4063531751901244
epiMOX-SUIHTER,2021-09-11,natural,0.9929127228481237
epiforecasts-EpiExpert,2021-09-11,natural,2.091039044112598
epiforecasts-EpiExpert_Rt,2021-09-11,natural,4.623316124935233
epiforecasts-EpiExpert_direct,2021-09-11,natural,1.2802203592103414
epiforecasts-EpiNow2,2021-09-11,natural,1.728052402530798
itwm-dSEIR,2021-09-11,natural,2.907329797235925
EuroCOVIDhub-baseline,2021-09-18,log,2.4842225229075816
EuroCOVIDhub-ensemble,2021-09-18,log,1
FIAS_FZJ-Epi1Ger,2021-09-18,log,1.4506250214020988
HZI-AgeExtendedSEIR,2021-09-18,log,0.8600465240573079
ICM-agentModel,2021-09-18,log,4.93710188334513
IEM_Health-CovidProject,2021-09-18,log,1.7273800646322954
ILM-EKF,2021-09-18,log,1.231147598866309
ITWW-county_repro,2021-09-18,log,0.9109709985444775
Imperial-DeCa,2021-09-18,log,1.827698429193003
Imperial-RtI0,2021-09-18,log,2.920425956478891
Imperial-sbkp,2021-09-18,log,2.574781056047126
Karlen-pypm,2021-09-18,log,1.2978827565258257
LANL-GrowthRate,2021-09-18,log,1.6754367587268344
MIT_CovidAnalytics-DELPHI,2021-09-18,log,2.2967883718762616
MOCOS-agent1,2021-09-18,log,0.8306398440412613
MUNI-ARIMA,2021-09-18,log,1.9142077054227342
MUNI_DMS-SEIAR,2021-09-18,log,2.960401299484589
RobertWalraven-ESG,2021-09-18,log,1.87613068583303
UB-BSLCoV,2021-09-18,log,2.1720580874174726
UMass-MechBayes,2021-09-18,log,1.2338920387441499
UNED-PreCoV2,2021-09-18,log,0.8599280023150323
USC-SIkJalpha,2021-09-18,log,1.374141186916905
UpgUmibUsi-MultiBayes,2021-09-18,log,1.2042422413117617
epiMOX-SUIHTER,2021-09-18,log,1.454048069435258
epiforecasts-EpiExpert,2021-09-18,log,1.5738764708321622
epiforecasts-EpiExpert_Rt,2021-09-18,log,2.678831664055958
epiforecasts-EpiExpert_direct,2021-09-18,log,0.8792696748963248
epiforecasts-EpiNow2,2021-09-18,log,1.27588398807223
itwm-dSEIR,2021-09-18,log,1.5971117904483298
EuroCOVIDhub-baseline,2021-09-18,natural,1.7491567479956789
EuroCOVIDhub-ensemble,2021-09-18,natural,1
FIAS_FZJ-Epi1Ger,2021-09-18,natural,2.07746536301789
HZI-AgeExtendedSEIR,2021-09-18,natural,0.7247687943151622
ICM-agentModel,2021-09-18,natural,4.318492507892951
IEM_Health-CovidProject,2021-09-18,natural,1.8194414345117182
ILM-EKF,2021-09-18,natural,1.3373141624411178
ITWW-county_repro,2021-09-18,natural,1.168522716189766
Imperial-DeCa,2021-09-18,natural,2.1231343757829118
Imperial-RtI0,2021-09-18,natural,2.576739163538825
Imperial-sbkp,2021-09-18,natural,2.607626542727794
Karlen-pypm,2021-09-18,natural,1.3596137089051388
LANL-GrowthRate,2021-09-18,natural,1.2114657314339732
MIT_CovidAnalytics-DELPHI,2021-09-18,natural,1.6222918971256215
MOCOS-agent1,2021-09-18,natural,0.9933594295909404
MUNI-ARIMA,2021-09-18,natural,1.5097857186252601
MUNI_DMS-SEIAR,2021-09-18,natural,2.113913377468766
RobertWalraven-ESG,2021-09-18,natural,1.5567234728225587
UB-BSLCoV,2021-09-18,natural,5.289948471051467
UMass-MechBayes,2021-09-18,natural,1.3407858308777747
UNED-PreCoV2,2021-09-18,natural,1.0830043728107208
USC-SIkJalpha,2021-09-18,natural,1.5921280494760324
UpgUmibUsi-MultiBayes,2021-09-18,natural,1.2744919485440491
epiMOX-SUIHTER,2021-09-18,natural,1.4166564063215519
epiforecasts-EpiExpert,2021-09-18,natural,2.7177842116938535
epiforecasts-EpiExpert_Rt,2021-09-18,natural,5.371466350790896
epiforecasts-EpiExpert_direct,2021-09-18,natural,0.8691992060921236
epiforecasts-EpiNow2,2021-09-18,natural,1.307040156597146
itwm-dSEIR,2021-09-18,natural,2.12578359128747
EuroCOVIDhub-baseline,2021-09-25,log,2.5659623669890386
EuroCOVIDhub-ensemble,2021-09-25,log,1
FIAS_FZJ-Epi1Ger,2021-09-25,log,1.808952387165096
HZI-AgeExtendedSEIR,2021-09-25,log,1.3618272484231326
ICM-agentModel,2021-09-25,log,3.502885957132674
IEM_Health-CovidProject,2021-09-25,log,1.612988272274182
ILM-EKF,2021-09-25,log,1.2826770876818916
ITWW-county_repro,2021-09-25,log,1.0720497044257815
Imperial-DeCa,2021-09-25,log,2.5748560153234936
Imperial-RtI0,2021-09-25,log,3.111373259773015
Imperial-sbkp,2021-09-25,log,1.9731267417446838
Karlen-pypm,2021-09-25,log,1.3349695354162177
LANL-GrowthRate,2021-09-25,log,2.144673556980877
MIT_CovidAnalytics-DELPHI,2021-09-25,log,3.0599620812743087
MOCOS-agent1,2021-09-25,log,1.0319538243745656
MUNI-ARIMA,2021-09-25,log,1.6211985386965535
MUNI_DMS-SEIAR,2021-09-25,log,3.4060436979755586
RobertWalraven-ESG,2021-09-25,log,1.7144905104434585
UB-BSLCoV,2021-09-25,log,1.8906680224305328
UMass-MechBayes,2021-09-25,log,1.3873869372743066
UNED-PreCoV2,2021-09-25,log,0.8687328796679471
USC-SIkJalpha,2021-09-25,log,1.2270777859223494
UpgUmibUsi-MultiBayes,2021-09-25,log,1.345835954221715
epiMOX-SUIHTER,2021-09-25,log,1.2247260592355396
epiforecasts-EpiExpert,2021-09-25,log,3.0885961625160094
epiforecasts-EpiExpert_Rt,2021-09-25,log,4.597949084661045
epiforecasts-EpiExpert_direct,2021-09-25,log,1.358937415886462
epiforecasts-EpiNow2,2021-09-25,log,1.3119678240321853
itwm-dSEIR,2021-09-25,log,1.2951838808621523
EuroCOVIDhub-baseline,2021-09-25,natural,2.0564658726639675
EuroCOVIDhub-ensemble,2021-09-25,natural,1
FIAS_FZJ-Epi1Ger,2021-09-25,natural,2.02800682489071
HZI-AgeExtendedSEIR,2021-09-25,natural,1.301052311931855
ICM-agentModel,2021-09-25,natural,3.5340318809925684
IEM_Health-CovidProject,2021-09-25,natural,1.8556952951236172
ILM-EKF,2021-09-25,natural,1.4809893996668317
ITWW-county_repro,2021-09-25,natural,1.322339676123496
Imperial-DeCa,2021-09-25,natural,2.8777477475301856
Imperial-RtI0,2021-09-25,natural,2.737683967066036
Imperial-sbkp,2021-09-25,natural,2.00900791781778
Karlen-pypm,2021-09-25,natural,1.4218848417885568
LANL-GrowthRate,2021-09-25,natural,1.776930181655443
MIT_CovidAnalytics-DELPHI,2021-09-25,natural,2.481637420442388
MOCOS-agent1,2021-09-25,natural,1.3414669520042228
MUNI-ARIMA,2021-09-25,natural,1.7667432575567807
MUNI_DMS-SEIAR,2021-09-25,natural,2.705268700715897
RobertWalraven-ESG,2021-09-25,natural,1.6786883988684083
UB-BSLCoV,2021-09-25,natural,4.6697280843367
UMass-MechBayes,2021-09-25,natural,1.5826820070982708
UNED-PreCoV2,2021-09-25,natural,1.0881739210875865
USC-SIkJalpha,2021-09-25,natural,1.400395023556163
UpgUmibUsi-MultiBayes,2021-09-25,natural,1.515395694253911
epiMOX-SUIHTER,2021-09-25,natural,1.2652818394446383
epiforecasts-EpiExpert,2021-09-25,natural,5.397402507734393
epiforecasts-EpiExpert_Rt,2021-09-25,natural,9.770761276023721
epiforecasts-EpiExpert_direct,2021-09-25,natural,1.5995621762726746
epiforecasts-EpiNow2,2021-09-25,natural,1.2778426920577273
itwm-dSEIR,2021-09-25,natural,1.8258665807901613
EuroCOVIDhub-baseline,2021-10-02,log,2.766030175183831
EuroCOVIDhub-ensemble,2021-10-02,log,1
FIAS_FZJ-Epi1Ger,2021-10-02,log,1.8127408651702195
HZI-AgeExtendedSEIR,2021-10-02,log,1.4283339528794978
ICM-agentModel,2021-10-02,log,3.1334114587413224
IEM_Health-CovidProject,2021-10-02,log,1.6370648288854952
ILM-EKF,2021-10-02,log,1.3842397366053
ITWW-county_repro,2021-10-02,log,1.0462339872756323
Imperial-DeCa,2021-10-02,log,2.2639568546352504
Imperial-RtI0,2021-10-02,log,2.775222097742016
Imperial-sbkp,2021-10-02,log,2.437333309065354
Karlen-pypm,2021-10-02,log,1.150049119141689
LANL-GrowthRate,2021-10-02,log,1.839281758587956
MIT_CovidAnalytics-DELPHI,2021-10-02,log,3.3426703401490916
MOCOS-agent1,2021-10-02,log,0.9350978142144819
MUNI-ARIMA,2021-10-02,log,1.8542656211054838
MUNI_DMS-SEIAR,2021-10-02,log,3.169498393990427
RobertWalraven-ESG,2021-10-02,log,1.6867688556382376
UB-BSLCoV,2021-10-02,log,2.6768299189448372
UMass-MechBayes,2021-10-02,log,1.3500251072568912
UNED-PreCoV2,2021-10-02,log,1.9288447180792685
USC-SIkJalpha,2021-10-02,log,1.2096256325425558
UpgUmibUsi-MultiBayes,2021-10-02,log,2.203248889540976
epiMOX-SUIHTER,2021-10-02,log,2.004550373908737
epiforecasts-EpiExpert_direct,2021-10-02,log,1.3810406576611287
epiforecasts-EpiNow2,2021-10-02,log,1.2504965327559734
itwm-dSEIR,2021-10-02,log,3.9794689584025167
EuroCOVIDhub-baseline,2021-10-02,natural,2.6518097033328947
EuroCOVIDhub-ensemble,2021-10-02,natural,1
FIAS_FZJ-Epi1Ger,2021-10-02,natural,1.8233001865991876
HZI-AgeExtendedSEIR,2021-10-02,natural,1.6868939283845161
ICM-agentModel,2021-10-02,natural,2.8570970047655444
IEM_Health-CovidProject,2021-10-02,natural,2.085296820380225
ILM-EKF,2021-10-02,natural,1.4546266236116272
ITWW-county_repro,2021-10-02,natural,1.2383443226285544
Imperial-DeCa,2021-10-02,natural,1.8516924928267235
Imperial-RtI0,2021-10-02,natural,2.7082524541696067
Imperial-sbkp,2021-10-02,natural,2.237282531020433
Karlen-pypm,2021-10-02,natural,1.1068145962152431
LANL-GrowthRate,2021-10-02,natural,1.5207720085676584
MIT_CovidAnalytics-DELPHI,2021-10-02,natural,2.606564427715921
MOCOS-agent1,2021-10-02,natural,1.1906700645373716
MUNI-ARIMA,2021-10-02,natural,2.5297647788198163
MUNI_DMS-SEIAR,2021-10-02,natural,2.6990308142753707
RobertWalraven-ESG,2021-10-02,natural,1.8333928632027277
UB-BSLCoV,2021-10-02,natural,5.737434399585759
UMass-MechBayes,2021-10-02,natural,1.366025942830274
UNED-PreCoV2,2021-10-02,natural,2.999122408290651
USC-SIkJalpha,2021-10-02,natural,1.311310057838887
UpgUmibUsi-MultiBayes,2021-10-02,natural,2.1953211936456167
epiMOX-SUIHTER,2021-10-02,natural,2.274289587261761
epiforecasts-EpiExpert_direct,2021-10-02,natural,1.7138889730546838
epiforecasts-EpiNow2,2021-10-02,natural,1.4919988590986044
itwm-dSEIR,2021-10-02,natural,6.007758860288055
EuroCOVIDhub-baseline,2021-10-09,log,2.920226296442053
EuroCOVIDhub-ensemble,2021-10-09,log,1
FIAS_FZJ-Epi1Ger,2021-10-09,log,1.9219565948560562
HZI-AgeExtendedSEIR,2021-10-09,log,0.9787021029050893
ICM-agentModel,2021-10-09,log,1.1864845140038642
IEM_Health-CovidProject,2021-10-09,log,1.618633158759669
ILM-EKF,2021-10-09,log,1.3977090000018864
ITWW-county_repro,2021-10-09,log,0.9518147731910557
Karlen-pypm,2021-10-09,log,1.1674295080465575
LANL-GrowthRate,2021-10-09,log,2.2260272884184737
MIT_CovidAnalytics-DELPHI,2021-10-09,log,2.0460462447535206
MOCOS-agent1,2021-10-09,log,0.8702431420423904
MUNI-ARIMA,2021-10-09,log,1.7369370402941924
MUNI_DMS-SEIAR,2021-10-09,log,0.9147990000959465
RobertWalraven-ESG,2021-10-09,log,1.6270277089184304
UB-BSLCoV,2021-10-09,log,1.042659632316528
UMass-MechBayes,2021-10-09,log,1.3293219009235921
UNED-PreCoV2,2021-10-09,log,0.7979676332361172
USC-SIkJalpha,2021-10-09,log,1.2713642763773734
UpgUmibUsi-MultiBayes,2021-10-09,log,1.2957347924156806
epiMOX-SUIHTER,2021-10-09,log,0.6845670637038839
epiforecasts-EpiExpert_direct,2021-10-09,log,1.4794262250380534
epiforecasts-EpiNow2,2021-10-09,log,1.1684615360651396
itwm-dSEIR,2021-10-09,log,3.7014391194930414
EuroCOVIDhub-baseline,2021-10-09,natural,2.5933525382568883
EuroCOVIDhub-ensemble,2021-10-09,natural,1
FIAS_FZJ-Epi1Ger,2021-10-09,natural,1.9653196680757665
HZI-AgeExtendedSEIR,2021-10-09,natural,1.372603542458522
ICM-agentModel,2021-10-09,natural,1.6785324817509504
IEM_Health-CovidProject,2021-10-09,natural,1.8743309794366998
ILM-EKF,2021-10-09,natural,1.4310336850146386
ITWW-county_repro,2021-10-09,natural,1.179975809906212
Karlen-pypm,2021-10-09,natural,1.1372728930350098
LANL-GrowthRate,2021-10-09,natural,1.6934954841221057
MIT_CovidAnalytics-DELPHI,2021-10-09,natural,1.928568968412562
MOCOS-agent1,2021-10-09,natural,1.2006798976207051
MUNI-ARIMA,2021-10-09,natural,2.3258721162247036
MUNI_DMS-SEIAR,2021-10-09,natural,0.9479691493633954
RobertWalraven-ESG,2021-10-09,natural,1.6660394397282698
UB-BSLCoV,2021-10-09,natural,1.6647915980458268
UMass-MechBayes,2021-10-09,natural,1.4320553457893512
UNED-PreCoV2,2021-10-09,natural,1.1472243600738596
USC-SIkJalpha,2021-10-09,natural,1.355277564405588
UpgUmibUsi-MultiBayes,2021-10-09,natural,1.482068579514454
epiMOX-SUIHTER,2021-10-09,natural,0.7652098770626877
epiforecasts-EpiExpert_direct,2021-10-09,natural,2.2732383361463833
epiforecasts-EpiNow2,2021-10-09,natural,1.3908718368928223
itwm-dSEIR,2021-10-09,natural,6.232606336641764
